invoice_line_no,date,itemno,pack,sale_bottles,sale_dollars,state_bottle_retail,vendor_no
S19084500025,2014-05-21T00:00:00.000,19068,6,2,59.82,29.91,65
S19089200004,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19092500029,2014-05-21T00:00:00.000,19068,6,2,59.82,29.91,65
S19093600012,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19094500011,2014-05-21T00:00:00.000,19068,6,2,59.82,29.91,65
S19108600015,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19108500033,2014-05-21T00:00:00.000,19068,6,1,29.91,29.91,65
S19101700005,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19058900061,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19069800007,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19070100020,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19070500017,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19070700001,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19079700037,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19094100014,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19078000004,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19078200015,2014-05-21T00:00:00.000,19068,6,48,1435.68,29.91,65
S19083800005,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S18936700027,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S18935800021,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19068000021,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19077400019,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19104700024,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19105300045,2014-05-21T00:00:00.000,19068,6,1,29.91,29.91,65
S19106600027,2014-05-21T00:00:00.000,19068,6,6,179.46,29.91,65
S19107000051,2014-05-21T00:00:00.000,19068,6,1,29.91,29.91,65
S19119000105,2014-05-22T00:00:00.000,19068,6,2,59.82,29.91,65
S19118400092,2014-05-22T00:00:00.000,19068,6,3,89.73,29.91,65
S19096300025,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19112100025,2014-05-22T00:00:00.000,19068,6,2,59.82,29.91,65
S19128300054,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19115000019,2014-05-22T00:00:00.000,19068,6,3,89.73,29.91,65
S19132900003,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19096100011,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19113800094,2014-05-22T00:00:00.000,19068,6,2,59.82,29.91,65
S19114500026,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19130400055,2014-05-22T00:00:00.000,19068,6,2,59.82,29.91,65
S19096200001,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19096900007,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19114800014,2014-05-22T00:00:00.000,19068,6,2,59.82,29.91,65
S19095800014,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19126300014,2014-05-22T00:00:00.000,19068,6,1,29.91,29.91,65
S19125200019,2014-05-22T00:00:00.000,19068,6,6,179.46,29.91,65
S19123900033,2014-05-22T00:00:00.000,19068,6,3,89.73,29.91,65
S19099900007,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19139500008,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19101400006,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19099200009,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19099400015,2014-05-23T00:00:00.000,19068,6,12,358.92,29.91,65
S19099600006,2014-05-23T00:00:00.000,19068,6,12,358.92,29.91,65
S19100400009,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19100500009,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19100700007,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19100900011,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19101000006,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19101500008,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19136300048,2014-05-23T00:00:00.000,19068,6,1,29.91,29.91,65
S19138200027,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19139300022,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19140600039,2014-05-23T00:00:00.000,19068,6,2,59.82,29.91,65
S19143600007,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19143900003,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19147200009,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19147800009,2014-05-23T00:00:00.000,19068,6,18,538.38,29.91,65
S19149200012,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19150100022,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19150300052,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19153600014,2014-05-23T00:00:00.000,19068,6,1,29.91,29.91,65
S19153100064,2014-05-23T00:00:00.000,19068,6,6,179.46,29.91,65
S19154800029,2014-05-23T00:00:00.000,19068,6,1,29.91,29.91,65
S19172800006,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19176600001,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19179700019,2014-05-27T00:00:00.000,19068,6,2,59.82,29.91,65
S19180000013,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19180100007,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19183300018,2014-05-27T00:00:00.000,19068,6,2,59.82,29.91,65
S19186200021,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19186300008,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19186500002,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19187100004,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19191900004,2014-05-27T00:00:00.000,19068,6,18,538.38,29.91,65
S19161600010,2014-05-27T00:00:00.000,19068,6,12,358.92,29.91,65
S19198500069,2014-05-27T00:00:00.000,19068,6,1,29.91,29.91,65
S19162100050,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19162000029,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19161000023,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19146200011,2014-05-27T00:00:00.000,19068,6,1,29.91,29.91,65
S19178100040,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19171800001,2014-05-27T00:00:00.000,19068,6,60,1794.6,29.91,65
S19170600041,2014-05-27T00:00:00.000,19068,6,1,29.91,29.91,65
S19165700006,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19165800012,2014-05-27T00:00:00.000,19068,6,4,119.64,29.91,65
S19167000004,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19168700018,2014-05-27T00:00:00.000,19068,6,2,59.82,29.91,65
S19170700005,2014-05-27T00:00:00.000,19068,6,6,179.46,29.91,65
S19207600007,2014-05-28T00:00:00.000,19068,6,24,717.84,29.91,65
S19210800014,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19211600029,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19214800080,2014-05-28T00:00:00.000,19068,6,1,29.91,29.91,65
S19216700026,2014-05-28T00:00:00.000,19068,6,1,29.91,29.91,65
S19222300037,2014-05-28T00:00:00.000,19068,6,2,59.82,29.91,65
S19163000018,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19164200014,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19164400025,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19164500072,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19228400056,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19228300017,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19224000015,2014-05-28T00:00:00.000,19068,6,1,29.91,29.91,65
S19192300033,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19200000018,2014-05-28T00:00:00.000,19068,6,2,59.82,29.91,65
S19201800005,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19201900025,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19204100033,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19205200017,2014-05-28T00:00:00.000,19068,6,3,89.73,29.91,65
S19209600011,2014-05-28T00:00:00.000,19068,6,6,179.46,29.91,65
S19165100028,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19164700024,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19165200017,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19165300008,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19165500013,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19199700015,2014-05-29T00:00:00.000,19068,6,12,358.92,29.91,65
S19234000008,2014-05-29T00:00:00.000,19068,6,1,29.91,29.91,65
S19234600010,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19237000014,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19239100038,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19239500005,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19244600095,2014-05-29T00:00:00.000,19068,6,2,59.82,29.91,65
S19245600008,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19246800025,2014-05-29T00:00:00.000,19068,6,3,89.73,29.91,65
S19247600006,2014-05-29T00:00:00.000,19068,6,36,1076.76,29.91,65
S19250800023,2014-05-29T00:00:00.000,19068,6,2,59.82,29.91,65
S19253200035,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19253400053,2014-05-29T00:00:00.000,19068,6,1,29.91,29.91,65
S19253600056,2014-05-29T00:00:00.000,19068,6,6,179.46,29.91,65
S19254300036,2014-05-29T00:00:00.000,19068,6,1,29.91,29.91,65
S19304000002,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19297800013,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19300100062,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19264200032,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19266300008,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19268400085,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19268500002,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19269400036,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19269700020,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19270100028,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19271300020,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19304400010,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19294600032,2014-06-02T00:00:00.000,19068,6,2,59.82,29.91,65
S19302400032,2014-06-02T00:00:00.000,19068,6,1,29.91,29.91,65
S19271200037,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19272300004,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19276700004,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19281700044,2014-06-02T00:00:00.000,19068,6,1,29.91,29.91,65
S19282300026,2014-06-02T00:00:00.000,19068,6,2,59.82,29.91,65
S19282900005,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19284600004,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19286400044,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19289000018,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19294500037,2014-06-02T00:00:00.000,19068,6,1,29.91,29.91,65
S19304100068,2014-06-02T00:00:00.000,19068,6,6,179.46,29.91,65
S19306400028,2014-06-03T00:00:00.000,19068,6,3,89.73,29.91,65
S19294900023,2014-06-03T00:00:00.000,19068,6,2,59.82,29.91,65
S19297200080,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19306000028,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19311100007,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19311600007,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19314300011,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19314400023,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19316800039,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19318200001,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19319100018,2014-06-03T00:00:00.000,19068,6,1,29.91,29.91,65
S19325900040,2014-06-03T00:00:00.000,19068,6,3,89.73,29.91,65
S19330100028,2014-06-03T00:00:00.000,19068,6,3,89.73,29.91,65
S19333700012,2014-06-03T00:00:00.000,19068,6,1,29.91,29.91,65
S19334300018,2014-06-03T00:00:00.000,19068,6,1,29.91,29.91,65
S19335400024,2014-06-03T00:00:00.000,19068,6,2,59.82,29.91,65
S19313500006,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19338600007,2014-06-03T00:00:00.000,19068,6,6,179.46,29.91,65
S19359100009,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19359300037,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19364900001,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19323200008,2014-06-04T00:00:00.000,19068,6,1,29.91,29.91,65
S19365200023,2014-06-04T00:00:00.000,19068,6,2,59.82,29.91,65
S19366100023,2014-06-04T00:00:00.000,19068,6,2,59.82,29.91,65
S19356800024,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19352800003,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19347200031,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19368800106,2014-06-04T00:00:00.000,19068,6,2,59.82,29.91,65
S19347700008,2014-06-04T00:00:00.000,19068,6,72,2153.52,29.91,65
S19351000001,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19354100011,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19354200006,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19354300023,2014-06-04T00:00:00.000,19068,6,2,59.82,29.91,65
S19355500062,2014-06-04T00:00:00.000,19068,6,2,59.82,29.91,65
S19355800042,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19356400017,2014-06-04T00:00:00.000,19068,6,1,29.91,29.91,65
S19358700003,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19333000009,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19372600004,2014-06-04T00:00:00.000,19068,6,6,179.46,29.91,65
S19381600029,2014-06-05T00:00:00.000,19068,6,6,179.46,29.91,65
S19398200026,2014-06-05T00:00:00.000,19068,6,2,59.82,29.91,65
S19395300004,2014-06-05T00:00:00.000,19068,6,6,179.46,29.91,65
S19393500021,2014-06-05T00:00:00.000,19068,6,2,59.82,29.91,65
S19393200059,2014-06-05T00:00:00.000,19068,6,2,59.82,29.91,65
S19390700008,2014-06-05T00:00:00.000,19068,6,2,59.82,29.91,65
S19390000018,2014-06-05T00:00:00.000,19068,6,6,179.46,29.91,65
S19388500028,2014-06-05T00:00:00.000,19068,6,6,179.46,29.91,65
S19388400027,2014-06-05T00:00:00.000,19068,6,1,29.91,29.91,65
S19385500096,2014-06-05T00:00:00.000,19068,6,2,59.82,29.91,65
S19379600020,2014-06-05T00:00:00.000,19068,6,1,29.91,29.91,65
S19377400001,2014-06-05T00:00:00.000,19068,6,6,179.46,29.91,65
S19375900027,2014-06-05T00:00:00.000,19068,6,6,179.46,29.91,65
S19347300016,2014-06-05T00:00:00.000,19068,6,3,89.73,29.91,65
S19404400075,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19409700004,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19410300006,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19410500015,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19410800011,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19411200029,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19426000024,2014-06-09T00:00:00.000,19068,6,3,89.73,29.91,65
S19416000006,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19341000035,2014-06-09T00:00:00.000,19068,6,180,5383.8,29.91,65
S19340600025,2014-06-09T00:00:00.000,19068,6,180,5383.8,29.91,65
S19340500005,2014-06-09T00:00:00.000,19068,6,60,1794.6,29.91,65
S19418000014,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19435500001,2014-06-09T00:00:00.000,19068,6,24,717.84,29.91,65
S19420500007,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19420800006,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19421900031,2014-06-09T00:00:00.000,19068,6,150,4486.5,29.91,65
S19424100004,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19419200031,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19426500002,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19429100012,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19432900052,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19434000016,2014-06-09T00:00:00.000,19068,6,2,59.82,29.91,65
S19436100086,2014-06-09T00:00:00.000,19068,6,12,358.92,29.91,65
S19437200114,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19438500033,2014-06-09T00:00:00.000,19068,6,1,29.91,29.91,65
S19411400001,2014-06-09T00:00:00.000,19068,6,6,179.46,29.91,65
S19399100009,2014-06-10T00:00:00.000,19068,6,360,10767.6,29.91,65
S19449100052,2014-06-10T00:00:00.000,19068,6,60,1794.6,29.91,65
S19448900033,2014-06-10T00:00:00.000,19068,6,1,29.91,29.91,65
S19448500021,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19439400056,2014-06-10T00:00:00.000,19068,6,2,59.82,29.91,65
S19440300025,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19440900016,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19443300025,2014-06-10T00:00:00.000,19068,6,2,59.82,29.91,65
S19445500008,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19447600006,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19447900026,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19448000007,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19448200013,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19449500013,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19471700002,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19471300033,2014-06-10T00:00:00.000,19068,6,1,29.91,29.91,65
S19458700010,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19457800019,2014-06-10T00:00:00.000,19068,6,1,29.91,29.91,65
S19455200011,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19454500070,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19453300010,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19451400102,2014-06-10T00:00:00.000,19068,6,6,179.46,29.91,65
S19491900001,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19485200002,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19484300044,2014-06-11T00:00:00.000,19068,6,1,29.91,29.91,65
S19480200042,2014-06-11T00:00:00.000,19068,6,1,29.91,29.91,65
S19476900019,2014-06-11T00:00:00.000,19068,6,2,59.82,29.91,65
S19506400027,2014-06-11T00:00:00.000,19068,6,1,29.91,29.91,65
S19400100028,2014-06-11T00:00:00.000,19068,6,60,1794.6,29.91,65
S19399900023,2014-06-11T00:00:00.000,19068,6,180,5383.8,29.91,65
S19398900004,2014-06-11T00:00:00.000,19068,6,30,897.3,29.91,65
S19475100032,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19473900015,2014-06-11T00:00:00.000,19068,6,12,358.92,29.91,65
S19473600036,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19473200035,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19505000012,2014-06-11T00:00:00.000,19068,6,1,29.91,29.91,65
S19501600002,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19498100057,2014-06-11T00:00:00.000,19068,6,3,89.73,29.91,65
S19399200006,2014-06-11T00:00:00.000,19068,6,90,2691.9,29.91,65
S19472100006,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19498000010,2014-06-11T00:00:00.000,19068,6,1,29.91,29.91,65
S19495800009,2014-06-11T00:00:00.000,19068,6,6,179.46,29.91,65
S19495700043,2014-06-11T00:00:00.000,19068,6,1,29.91,29.91,65
S19493900012,2014-06-11T00:00:00.000,19068,6,3,89.73,29.91,65
S19513600016,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19426200020,2014-06-12T00:00:00.000,19068,6,12,358.92,29.91,65
S19528700013,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19514800006,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19461900023,2014-06-12T00:00:00.000,19068,6,72,2153.52,29.91,65
S19508200080,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19509300035,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19509400023,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19509500036,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19509900047,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19510600021,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19513100003,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19526000006,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19526900038,2014-06-12T00:00:00.000,19068,6,1,29.91,29.91,65
S19528500022,2014-06-12T00:00:00.000,19068,6,1,29.91,29.91,65
S19529700007,2014-06-12T00:00:00.000,19068,6,6,179.46,29.91,65
S19543200019,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19541600005,2014-06-16T00:00:00.000,19068,6,12,358.92,29.91,65
S19538000052,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19542100007,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19538300023,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19559300050,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19540800021,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19547800024,2014-06-16T00:00:00.000,19068,6,1,29.91,29.91,65
S19560200028,2014-06-16T00:00:00.000,19068,6,4,119.64,29.91,65
S19546100004,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19543800023,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19542900006,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19568300021,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19564700057,2014-06-16T00:00:00.000,19068,6,2,59.82,29.91,65
S19542700070,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19542600012,2014-06-16T00:00:00.000,19068,6,6,179.46,29.91,65
S19539400118,2014-06-16T00:00:00.000,19068,6,2,59.82,29.91,65
S19585000026,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19572700056,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19578600018,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19579700013,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19582100027,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19582300066,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19582400050,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19582600035,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19582800051,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19583300042,2014-06-17T00:00:00.000,19068,6,1,29.91,29.91,65
S19584400044,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19554500017,2014-06-17T00:00:00.000,19068,6,3,89.73,29.91,65
S19564300029,2014-06-17T00:00:00.000,19068,6,1,29.91,29.91,65
S19587000008,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19585500012,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19585200028,2014-06-17T00:00:00.000,19068,6,12,358.92,29.91,65
S19606100013,2014-06-17T00:00:00.000,19068,6,2,59.82,29.91,65
S19589900027,2014-06-17T00:00:00.000,19068,6,3,89.73,29.91,65
S19584800011,2014-06-17T00:00:00.000,19068,6,12,358.92,29.91,65
S19590600014,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19600700032,2014-06-17T00:00:00.000,19068,6,1,29.91,29.91,65
S19603700031,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19584000020,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19584300032,2014-06-17T00:00:00.000,19068,6,30,897.3,29.91,65
S19570700026,2014-06-17T00:00:00.000,19068,6,6,179.46,29.91,65
S19571000071,2014-06-17T00:00:00.000,19068,6,1,29.91,29.91,65
S19636000030,2014-06-18T00:00:00.000,19068,6,1,29.91,29.91,65
S19636200027,2014-06-18T00:00:00.000,19068,6,2,59.82,29.91,65
S19632100005,2014-06-18T00:00:00.000,19068,6,3,89.73,29.91,65
S19605900014,2014-06-18T00:00:00.000,19068,6,6,179.46,29.91,65
S19621800116,2014-06-18T00:00:00.000,19068,6,2,59.82,29.91,65
S19631700037,2014-06-18T00:00:00.000,19068,6,6,179.46,29.91,65
S19630500030,2014-06-18T00:00:00.000,19068,6,6,179.46,29.91,65
S19627100070,2014-06-18T00:00:00.000,19068,6,2,59.82,29.91,65
S19622300046,2014-06-18T00:00:00.000,19068,6,2,59.82,29.91,65
